0,16,270.54,65.22,43.93,124.02,1.0,-1,-1,-1
0,15,267.59,93.01,36.96,104.67,1.0,-1,-1,-1
0,14,50.46,58.33,47.71,145.51,1.0,-1,-1,-1
0,13,103.13,59.80,28.53,78.42,1.0,-1,-1,-1
0,12,128.77,66.33,26.32,67.06,1.0,-1,-1,-1
0,11,274.82,93.48,48.75,148.39,1.0,-1,-1,-1
0,10,293.30,78.75,46.61,156.70,1.0,-1,-1,-1
0,9,314.20,52.30,41.79,141.09,1.0,-1,-1,-1
0,8,290.89,44.53,50.36,155.83,1.0,-1,-1,-1
0,7,192.32,63.21,24.91,71.52,1.0,-1,-1,-1
0,6,128.71,62.68,90.80,183.21,1.0,-1,-1,-1
0,5,221.52,63.15,12.32,39.38,1.0,-1,-1,-1
0,4,257.28,62.38,23.44,73.29,1.0,-1,-1,-1
0,3,240.13,65.63,26.52,74.20,1.0,-1,-1,-1
0,2,398.57,74.60,30.54,101.25,1.0,-1,-1,-1
0,1,326.25,44.26,68.57,166.00,1.0,-1,-1,-1
1,17,335.36,55.78,29.46,90.47,1.0,-1,-1,-1
1,16,271.21,66.29,44.60,124.96,1.0,-1,-1,-1
1,15,267.99,79.55,39.24,114.38,1.0,-1,-1,-1
1,14,50.16,58.73,48.21,153.95,1.0,-1,-1,-1
1,13,102.72,59.90,26.79,76.57,1.0,-1,-1,-1
1,12,128.97,66.53,26.52,67.67,1.0,-1,-1,-1
1,11,278.04,93.21,42.86,148.12,1.0,-1,-1,-1
1,10,293.57,78.82,46.61,157.43,1.0,-1,-1,-1
1,9,315.00,52.63,41.79,139.96,1.0,-1,-1,-1
1,8,291.70,44.46,49.29,154.02,1.0,-1,-1,-1
1,7,191.92,63.45,26.52,73.69,1.0,-1,-1,-1
1,6,129.58,62.48,89.26,184.75,1.0,-1,-1,-1
1,5,221.52,63.38,13.12,39.21,1.0,-1,-1,-1
1,4,257.68,62.41,23.04,73.93,1.0,-1,-1,-1
1,3,240.40,65.83,26.52,74.00,1.0,-1,-1,-1
1,2,399.64,74.73,30.00,100.71,1.0,-1,-1,-1
1,1,324.64,45.94,70.71,163.93,1.0,-1,-1,-1
2,18,150.00,62.18,23.57,69.21,1.0,-1,-1,-1
2,17,335.89,55.41,27.86,85.35,1.0,-1,-1,-1
2,16,269.46,67.33,41.79,110.93,1.0,-1,-1,-1
2,14,49.99,58.93,48.45,153.08,1.0,-1,-1,-1
2,13,102.99,60.03,25.18,73.36,1.0,-1,-1,-1
2,12,128.71,66.43,26.79,67.77,1.0,-1,-1,-1
2,11,276.70,93.28,43.93,149.67,1.0,-1,-1,-1
2,10,291.43,79.08,48.75,157.43,1.0,-1,-1,-1
2,9,315.00,51.29,42.32,141.03,1.0,-1,-1,-1
2,8,289.02,44.20,50.89,156.70,1.0,-1,-1,-1
2,7,192.32,63.75,25.98,72.32,1.0,-1,-1,-1
2,6,129.44,62.54,89.93,185.09,1.0,-1,-1,-1
2,5,221.79,63.21,13.39,39.38,1.0,-1,-1,-1
2,4,258.21,62.28,22.23,73.93,1.0,-1,-1,-1
2,3,240.13,65.76,26.52,73.93,1.0,-1,-1,-1
2,2,399.91,74.87,30.00,101.25,1.0,-1,-1,-1
2,1,326.25,45.47,69.11,164.80,1.0,-1,-1,-1
3,16,268.93,68.27,38.57,100.75,1.0,-1,-1,-1
3,14,49.15,58.93,49.55,153.48,1.0,-1,-1,-1
3,13,102.79,59.77,25.31,73.76,1.0,-1,-1,-1
3,12,129.24,66.53,26.52,67.53,1.0,-1,-1,-1
3,11,276.96,93.68,43.93,150.07,1.0,-1,-1,-1
3,10,291.43,79.08,48.75,157.43,1.0,-1,-1,-1
3,9,315.00,50.83,42.32,141.76,1.0,-1,-1,-1
3,8,285.27,44.46,54.11,156.16,1.0,-1,-1,-1
3,7,192.99,63.72,25.18,70.88,1.0,-1,-1,-1
3,6,129.51,63.15,90.54,185.69,1.0,-1,-1,-1
3,5,221.92,63.28,13.66,39.24,1.0,-1,-1,-1
3,4,257.81,62.44,22.10,73.36,1.0,-1,-1,-1
3,3,240.54,65.83,26.52,74.00,1.0,-1,-1,-1
3,2,400.71,74.46,30.00,102.86,1.0,-1,-1,-1
3,1,326.25,45.13,69.11,165.27,1.0,-1,-1,-1
4,17,335.62,55.45,28.39,87.05,1.0,-1,-1,-1
4,16,268.93,67.94,38.57,98.14,1.0,-1,-1,-1
4,14,49.22,59.06,49.29,153.08,1.0,-1,-1,-1
4,13,102.72,59.87,25.31,72.46,1.0,-1,-1,-1
4,12,128.84,66.50,25.98,66.29,1.0,-1,-1,-1
4,11,278.04,93.68,43.39,150.33,1.0,-1,-1,-1
4,10,292.77,79.15,47.14,156.70,1.0,-1,-1,-1
4,9,314.46,51.09,42.86,141.50,1.0,-1,-1,-1
4,8,283.93,44.26,56.25,159.31,1.0,-1,-1,-1
4,7,193.26,63.78,25.45,69.34,1.0,-1,-1,-1
4,6,130.04,63.15,90.00,182.48,1.0,-1,-1,-1
4,5,221.79,63.42,14.20,39.11,1.0,-1,-1,-1
4,4,258.08,62.68,22.10,73.66,1.0,-1,-1,-1
4,3,240.54,65.69,26.79,74.13,1.0,-1,-1,-1
4,2,401.25,74.60,28.39,103.39,1.0,-1,-1,-1
4,1,325.98,45.40,69.64,164.87,1.0,-1,-1,-1
5,18,150.00,62.18,23.84,69.74,1.0,-1,-1,-1
5,17,334.82,55.15,28.93,88.43,1.0,-1,-1,-1
5,16,268.39,67.97,39.64,99.71,1.0,-1,-1,-1
5,14,48.01,59.00,50.76,155.29,1.0,-1,-1,-1
5,13,102.52,60.00,24.64,72.19,1.0,-1,-1,-1
5,12,128.64,66.33,26.32,67.60,1.0,-1,-1,-1
5,11,276.96,93.42,43.93,149.53,1.0,-1,-1,-1
5,10,291.96,78.82,47.14,157.70,1.0,-1,-1,-1
5,9,313.39,51.09,43.93,141.50,1.0,-1,-1,-1
5,8,283.66,45.27,55.71,157.63,1.0,-1,-1,-1
5,7,192.59,63.95,27.05,72.19,1.0,-1,-1,-1
5,6,130.38,63.35,89.26,181.88,1.0,-1,-1,-1
5,5,222.05,63.48,14.20,38.71,1.0,-1,-1,-1
